Incident Angle (deg),SPR Curve (1 meV),SPR Curve (1 eV),SPR Curve (1.5 eV),SPR Curve (2 eV),SPR Curve (2.5 eV),SPR Curve (3 eV),SPR Curve (3.5 eV),SPR Curve (4 eV),SPR Curve (4.5 eV),SPR Curve (5 eV),SPR Curve (5.5 eV),SPR Curve (6 eV),SPR Curve (6.5 eV),SPR Curve (7 eV),SPR Curve (7.5 eV),SPR Curve (8 eV),SPR Curve (8.5 eV),SPR Curve (9 eV),SPR Curve (9.5 eV),SPR Curve (10 eV)
0,0.91739375064097,0.917586847529181,0.918311134353995,0.918577162475074,0.918798389361077,0.91900207894827,0.919196505248666,0.919385184164498,0.91956989732636,0.919751654515352,0.919931075003319,0.920108561750377,0.920284389466162,0.920458752666594,0.920631793524523,0.920803618815203,0.920974310650658,0.921143933514703,0.92131253900962,0.921480169140617
0.000628444219561871,0.917393728107941,0.917586824438176,0.918311111004924,0.918577138673881,0.918798364235622,0.919002022155305,0.919196486440834,0.919385163618238,0.919569876264925,0.919751633223768,0.919931053592561,0.920108540275116,0.920284367957331,0.920458731143381,0.920631771999629,0.920803597297466,0.920974289146456,0.921143912028783,0.921312517545601,0.921480147701315
0.00125688843912374,0.917393660508788,0.917586755165093,0.918311040957637,0.918577067270226,0.918798288859162,0.919001851776783,0.91919643001733,0.91938510197942,0.919569813080575,0.919751569348967,0.919930989360235,0.920108475849279,0.920284303430784,0.920458666573684,0.920631707424895,0.920803532744197,0.920974224633792,0.921143847570964,0.921312453153488,0.921480083383351
0.00188533265868561,0.917393547843316,0.917586639709726,0.918310924211916,0.918576948263868,0.918798163231419,0.919001567813837,0.919196335978131,0.919384999247931,0.91956970777317,0.919751462890797,0.919930882306183,0.920108368472703,0.920284195886356,0.920458558957334,0.92063159980015,0.920803425155225,0.920974117112492,0.921143740141075,0.921312345833105,0.921479976186551
0.00251377687824748,0.917393390111198,0.917586478071736,0.91831076076739,0.918576781654412,0.918797987351925,0.919001170268346,0.919196204323196,0.919384855423579,0.919569560342476,0.919751313849004,0.919930732430141,0.920108218145118,0.92028404532377,0.920458408294054,0.920631449125109,0.920803274530266,0.920973966582271,0.921143589738826,0.921312195584164,0.921479826110625
0.00314222109780935,0.917393187311973,0.917586270250641,0.918310550623549,0.918576567441303,0.918797761220028,0.919000659142945,0.919196035052469,0.919384670506098,0.919569370788168,0.919751122223237,0.919930539731739,0.920108024866142,0.920283851742637,0.920458214583449,0.920631255399378,0.920803080868919,0.920973773042729,0.921143396363814,0.921312002406261,0.921479633155166
0.00377066531737123,0.917392939445055,0.91758601624583,0.918310293779731,0.918576305623828,0.91879748483489,0.919000034441023,0.919195828165878,0.919384444495144,0.919569139109828,0.91975088801304,0.919930304210502,0.920107788635289,0.920283615142463,0.920457977825017,0.920631018622449,0.920802844170673,0.920973536493347,0.921143160015522,0.921311766298876,0.921479397319655
0.0043991095369331,0.917392646509723,0.91758571605655,0.91830999023513,0.918575996201114,0.918797158195484,0.918999296166722,0.919195583663335,0.919384177390301,0.919568865306942,0.919750611217858,0.91993002586585,0.920107509451961,0.920283335522638,0.920457698018141,0.920630738793698,0.920802564434902,0.920973256933498,0.921142880693316,0.921311487261372,0.92147911860345
0.00502755375649497,0.917392308505125,0.917585369681913,0.91830963998879,0.918575639172131,0.918796781300599,0.918998444324939,0.919195301544735,0.919383869191071,0.919568549378907,0.919750291837034,0.919929704697097,0.920107187315453,0.920283012882444,0.920457375162094,0.92063041591239,0.920802241660863,0.920972934362434,0.921142558396448,0.921311165292997,0.921478797005802
0.00565599797605684,0.91739192543028,0.917584977120895,0.91830924303961,0.918575234535688,0.918796354148834,0.918997478921324,0.919194981809959,0.919383519896884,0.919568191325023,0.919749929869811,0.91992934070345,0.920106822224951,0.920282647221052,0.920457009256034,0.920630049977676,0.920801875847701,0.920972568779296,0.921142193124052,0.921310800392885,0.921478432525837
