Incident Angle (deg),SPR Curve (1 meV),SPR Curve (1 eV),SPR Curve (1.5 eV),SPR Curve (2 eV),SPR Curve (2.5 eV),SPR Curve (3 eV),SPR Curve (3.5 eV),SPR Curve (4 eV),SPR Curve (4.5 eV),SPR Curve (5 eV),SPR Curve (5.5 eV),SPR Curve (6 eV),SPR Curve (6.5 eV),SPR Curve (7 eV),SPR Curve (7.5 eV),SPR Curve (8 eV),SPR Curve (8.5 eV),SPR Curve (9 eV),SPR Curve (9.5 eV),SPR Curve (10 eV)
0,0.917441279008381,0.917650736538548,0.918362149163751,0.918623466600285,0.918840797158499,0.919040916771275,0.91923195128052,0.919417353559028,0.919598873237559,0.919777501906526,0.919953847633658,0.920128306045217,0.920301146811972,0.920472560846349,0.920642687654949,0.920811631980905,0.920979474346283,0.921146277961278,0.921312093385935,0.921476961755994
0.0360072014402881,0.917441256345399,0.917650713361541,0.918362125721432,0.918623441717345,0.918840777150166,0.919040895055736,0.91923192927564,0.919417331456606,0.919598851100702,0.919777479763728,0.919953825500183,0.920128283930169,0.920301124721197,0.920472538783811,0.920642665623442,0.920811609982463,0.920979452382422,0.921146256033148,0.921312071494421,0.921476939901788
0.0720144028805761,0.917441188356389,0.91765064383045,0.918362055394396,0.918623367068432,0.918840717125145,0.919040829909064,0.919231863260946,0.919417265149281,0.919598784690068,0.919777413335274,0.919953759099696,0.920128217584962,0.92030105844881,0.920472472596133,0.920642599528859,0.920811543987075,0.920979386490776,0.921146190248695,0.92131200581982,0.921476874339106
0.108021604320864,0.917441075041151,0.917650527945069,0.918361938182423,0.918623242653276,0.918840617083363,0.919040721331103,0.919231753236264,0.919417154636873,0.919598674005477,0.919777302620981,0.919953648432013,0.920128107009408,0.920300947994625,0.920472362283128,0.920642489371011,0.920811433994552,0.920979276671156,0.921146080607731,0.921311896361941,0.92147676506776
0.144028805761152,0.917440916399359,0.917650365705055,0.918361774085141,0.918623068471421,0.918840477024697,0.919040569321587,0.919231599201306,0.919416999919086,0.919598519046626,0.91977714762054,0.919953493496824,0.920127952203201,0.920300793358332,0.920472207844485,0.920642335149588,0.920811280004584,0.920979122923251,0.921145927109944,0.921311743120473,0.921476612087439
0.18003600720144,0.917440712430551,0.917650157109925,0.918361563102032,0.918622844522232,0.91884029694898,0.919040373880148,0.919231401155669,0.919416800995502,0.919598319813089,0.919776948333524,0.919953294293698,0.920127753165904,0.920300594539493,0.920472009279768,0.92064213686415,0.920811082016732,0.920978925246623,0.921145729754894,0.921311546094977,0.921476415397703
0.216043208641728,0.917440463134137,0.917649902159061,0.91836130523243,0.918622570804894,0.918840076855993,0.919040135006313,0.919231159098835,0.919416557865587,0.919598076304322,0.919776704759383,0.919953050822081,0.920127509896962,0.920300351537551,0.920471766588417,0.920641894514139,0.920810840030434,0.92097868364071,0.921145488542022,0.921311305284892,0.92147617499799
0.252050410082016,0.917440168509392,0.917649600851708,0.918361000475517,0.918622247318405,0.918839816745471,0.919039852699502,0.919230873030171,0.919416270528684,0.919597788519658,0.919776416897442,0.919952763081294,0.920127222395693,0.920300064351822,0.920471479769745,0.920641608098868,0.920810554045004,0.920978398104824,0.921145203470637,0.921311020689527,0.921475890887612
0.288057611522304,0.917439828555462,0.91764925318697,0.918360648830332,0.918621874061589,0.918839516617097,0.919039526959028,0.919230542948929,0.919415938984019,0.91959745645831,0.919776084746904,0.919952431070535,0.92012689066129,0.920299732981497,0.920471148822943,0.920641277617524,0.920810224059628,0.92097806863815,0.921144874539927,0.921310692308071,0.921475563065756
0.324064812962593,0.917439443271362,0.917648859163815,0.918360250295761,0.918621451033081,0.91883917647051,0.919039157784101,0.919230168854244,0.919415563230699,0.919597080119368,0.919775708306852,0.919952054788879,0.920126514692825,0.920299357425644,0.920470773747075,0.920640903069172,0.920809850073369,0.920977695239753,0.921144501748952,0.921310320139584,0.921475191531482
0.360072014402881,0.917439012655972,0.917648418781077,0.918359804870544,0.918620978231339,0.918838796305299,0.919038745173825,0.91922975074514,0.919415143267712,0.919596659501802,0.919775287576243,0.919951634235278,0.920126094489244,0.920298937683207,0.920470354541086,0.92064048445275,0.920809432085166,0.920977277908569,0.921144085096652,0.921309904183004,0.921474776283728
0.396079215843169,0.917438536708044,0.917647932037446,0.918359312553273,0.918620455654637,0.918838376121001,0.919038289127198,0.91922928862052,0.919414679093927,0.919596194604459,0.919774822553914,0.91995116940856,0.920125630049369,0.920298473753003,0.920469891203786,0.920640021767074,0.920808970093832,0.92097681664341,0.921143624581835,0.921309444437141,0.921474317321304
0.432086417283457,0.917438015426197,0.91764739893148,0.91835877334239,0.918619883301069,0.918837915917111,0.919037789643114,0.919228782479178,0.919414170708093,0.919595685426069,0.91977431323858,0.91995066030743,0.920125121371901,0.920297965633729,0.920469383733872,0.920639515010831,0.920808464098053,0.920976311442963,0.921143120203189,0.921308940900682,0.921473814642898
0.468093618723745,0.917437448808919,0.917646819461596,0.918358187236191,0.918619261168548,0.918837415693071,0.91903724672036,0.919228232319788,0.919413618108841,0.919595131965237,0.91977375962883,0.919950106930468,0.920124568455412,0.920297413323953,0.920468832129907,0.920638964182588,0.920807914096394,0.920975762305789,0.921142571959276,0.921308393572187,0.921473268247069
0.504100820164033,0.917436836854565,0.917646193626074,0.918357554232822,0.918618589254802,0.918836875448277,0.919036660357619,0.919227638140911,0.91941302129468,0.919594534220446,0.919773161723134,0.919949509276134,0.920123971298355,0.920296816822122,0.920468236390335,0.920638369280783,0.920807320087291,0.920975169230326,0.92114197984853,0.921307802450092,0.921472678132252
0.540108021604321,0.917436179561361,0.917645521423059,0.918356874330281,0.91861786755738,0.918836295182074,0.919036030553465,0.919226999940993,0.919412380264005,0.919593892190062,0.919772519519837,0.919948867342762,0.920123329899057,0.920296176126556,0.920467596513473,0.920637730303731,0.920806682069059,0.920974532214886,0.921141343869263,0.921307167532708,0.921472044296761
0.576115223044609,0.917435476927399,0.917644802850554,0.918356147526418,0.918617096073649,0.918835674893762,0.919035357306372,0.919226317718364,0.919411695015086,0.919593205872325,0.919771833017164,0.919948181128563,0.920122644255719,0.920295491235454,0.920466912497514,0.920637047249622,0.920806000039884,0.920973851257653,0.921140664019662,0.92130648881822,0.921471366738779
0.612122424484897,0.91743472895064,0.917644037906429,0.918355373818933,0.918616274800793,0.91883501458259,0.919034640614704,0.91922559147124,0.919410965546079,0.919592475265357,0.919771102213215,0.919947450631626,0.920121914366422,0.920294762146887,0.920466184340526,0.920636320116521,0.920805273997829,0.92097312635669,0.921139940297784,0.921305766304687,0.921470645456366
0.648129625925185,0.917433935628915,0.917643226588412,0.918354553205379,0.918615403735816,0.91883431424776,0.919033880476722,0.91922482119772,0.919410191855018,0.919591700367158,0.919770327105968,0.919946675849913,0.920121140229119,0.920293988858803,0.920465412040452,0.920635548902368,0.920804503940832,0.920972357509934,0.921139172701568,0.921304999990047,0.921469880447457
0.684136827365473,0.917433096959921,0.917642368894096,0.918353685683161,0.918614482875538,0.918833573888425,0.919033076890579,0.919224006895788,0.919409373939817,0.919590881175605,0.91976950769328,0.919945856781267,0.920120321841641,0.920293171369026,0.920464595595111,0.920634733604978,0.920803689866706,0.920971544715194,0.921138361228821,0.921304189872105,0.921469071709862
0.720144028805761,0.917432212941224,0.917641464820936,0.918352771249536,0.918613512216599,0.918832793503691,0.919032229854327,0.919223148563315,0.919408511798274,0.919590017688456,0.919768643972883,0.919944993423405,0.920119459201695,0.920292309675256,0.920463735002196,0.920633874222041,0.920802831773138,0.920970687970157,0.92113750587723,0.92130333594855,0.921468219241265
0.756151230246049,0.917431283570259,0.917640514366247,0.918351809901609,0.918612491755456,0.918831973092613,0.919031339365907,0.919222246198055,0.919407605428063,0.919589109903346,0.919767735942386,0.919944085773919,0.920118552306864,0.920291403775067,0.920462830259278,0.920632970751121,0.920801929657691,0.920969787272383,0.921136606644353,0.921302438216938,0.921467323039226
0.792158431686337,0.91743030884433,0.917639517527211,0.91835080163634,0.918611421488384,0.918831112654201,0.919030405423159,0.919221299797646,0.919406654826745,0.919588157817789,0.919766783599279,0.919943133830283,0.920117601154606,0.920290453665909,0.920461881363799,0.920632023189661,0.920800983517801,0.920968842619309,0.921135663527626,0.921301496674704,0.921466383101177
0.828165633126625,0.917429288760607,0.917638474300867,0.918349746450539,0.918610301411477,0.918830212187414,0.919029428023814,0.919220309359612,0.919405659991757,0.919587161429179,0.919765786940928,0.91994213758984,0.920116605742257,0.920289459345107,0.920460888313081,0.920631031534974,0.920799993350781,0.920967854008243,0.921134676524357,0.921300511319156,0.921465399424428
0.864172834566913,0.917428223316131,0.91763738468412,0.918348644340868,0.918609131520647,0.918829271691165,0.919028407165501,0.919219274881361,0.919404620920417,0.919586120734786,0.919764745964572,0.919941097049817,0.920115566067025,0.920288420809864,0.920459851104316,0.920629995784249,0.920798959153818,0.920966821436371,0.921133645631729,0.921299482147477,0.921464372006161
0.900180036007201,0.917427112507808,0.917636248673735,0.918347495303839,0.918607911811621,0.918828291164316,0.91902734284574,0.919218196360187,0.919403537609926,0.91958503573176,0.919763660667334,0.919940012207312,0.920114482125997,0.920287338057256,0.920458769734576,0.920628915934555,0.920797880923974,0.920965744900752,0.9211325708468,0.921298409156725,0.921463300843434
0.936187237447489,0.917425956332416,0.91763506626634,0.918346299335819,0.918606642279949,0.918827270605682,0.919026235061947,0.919217073793267,0.919402410057364,0.919583906417131,0.919762531046208,0.919938883059301,0.920113353916136,0.920286211084234,0.920457644200805,0.920627791982828,0.920796758658184,0.92096462439832,0.921131452166504,0.921297292343832,0.921462185933181
0.972194438887778,0.917424754786596,0.917633837458424,0.918345056433022,0.918605322920993,0.918826210014032,0.919025083811434,0.919215907177664,0.919401238259692,0.919582732787805,0.91976135709807,0.919937709602637,0.920112181434279,0.920285039887627,0.920456474499822,0.920626623925884,0.920795592353261,0.920963459925885,0.921130289587649,0.921296131705606,0.921461027272206
1.00820164032807,0.917423507866864,0.917632562246341,0.918343766591514,0.918603953729937,0.918825109388083,0.919023889091403,0.919214696510324,0.919400022213753,0.919581514840567,0.91976013881967,0.919936491834048,0.920110964677139,0.920283824464136,0.920455260628324,0.920625411760413,0.920794382005889,0.920962251480129,0.921129083106916,0.921294927238726,0.921459824857191
1.04420884176835,0.917422215569599,0.917631240626303,0.918342429807216,0.918602534701782,0.918823968726506,0.919022650898956,0.91921344178808,0.919398761916268,0.919580252572083,0.919758876207639,0.919935229750141,0.920109703641306,0.92028256481034,0.92045400258288,0.920624155482981,0.920793127612632,0.920960999057612,0.921127832720861,0.92129367893975,0.921458578684694
1.08021604320864,0.917420877891049,0.917629872594388,0.918341046075896,0.918601065831345,0.918822788027924,0.919021369231084,0.919212143007647,0.919397457363841,0.919578945978894,0.919757569258481,0.919933923347396,0.920108398323246,0.920281260922693,0.920452700359937,0.920622855090025,0.920791829169922,0.920959702654766,0.921126538425917,0.921292386805109,0.921457288751144
1.11622324464893,0.917419494827331,0.917628458146534,0.918339615393174,0.918599547113262,0.918821567290911,0.919020044084677,0.919210800165625,0.919396108552955,0.919577595057421,0.919756217968578,0.919932572622172,0.920107048719297,0.920279912797524,0.920451353955812,0.920621510577861,0.920790486674071,0.920958362267898,0.921125200218388,0.921291050831106,0.921455955052846
1.15223044608922,0.91741806637443,0.91762699727854,0.918338137754523,0.918597978541986,0.918820306513993,0.919018675456516,0.919209413258502,0.919394715479975,0.919576199803964,0.919754822334193,0.919931177570703,0.920105654825679,0.920278520431035,0.920449963366703,0.920620121942676,0.920789100121263,0.92095697789319,0.921123818094456,0.921289671013922,0.921454577585979
1.18823764752951,0.917416592528198,0.917625489986069,0.918336613155266,0.918596360111788,0.918819005695646,0.919017263343278,0.919207982282646,0.919393278141143,0.919574760214701,0.919753382351461,0.919929738189099,0.920104216638482,0.920277083819308,0.920448528588679,0.920618689180537,0.920787669507558,0.920955549526699,0.921122392050175,0.92128824734961,0.921453156346599
1.22424484896979,0.917415073284356,0.917623936264645,0.918335041590576,0.918594691816755,0.918817664834302,0.919015807741533,0.919206507234312,0.919391796532588,0.919573276285688,0.919751898016396,0.919928254473347,0.920102734153673,0.920275602958294,0.920447049617686,0.920617212287378,0.920786194828888,0.920954077164355,0.921120922081473,0.921286779834098,0.921451691330631
1.26025205041008,0.917413508638494,0.917622336109654,0.918333423055478,0.918592973650794,0.918816283928342,0.919014308647748,0.919204988109639,0.919390270650314,0.91957174801286,0.919750369324889,0.91992672641931,0.920101207367098,0.920274077843826,0.920445526449543,0.920615691259016,0.920784676081064,0.920952560801964,0.921119408184155,0.92128526846319,0.921450182533881
1.29625925185037,0.917411898586066,0.917620689516342,0.91833175754485,0.918591205607626,0.9188148629761,0.919012766058282,0.919203424904649,0.919388700490207,0.919570175392029,0.919748796272711,0.919925154022727,0.920099636274474,0.920272508471607,0.920443959079945,0.920614126091138,0.920783113259767,0.920951000435205,0.921117850353898,0.921283713232561,0.921448629952023
1.33226645329066,0.917410243122398,0.91761899647982,0.918330045053416,0.918589387680791,0.918813401975859,0.919011179969387,0.919201817615253,0.919387086048033,0.919568558418887,0.919747178855503,0.919923537279212,0.920098020871396,0.920270894837219,0.920442347504462,0.920612516779305,0.920781506360556,0.920949396059632,0.921116248586253,0.921282114137764,0.92144703358061
