Incident Angle (deg),SPR Curve (1 meV),SPR Curve (1 eV),SPR Curve (1.5 eV),SPR Curve (2 eV),SPR Curve (2.5 eV),SPR Curve (3 eV),SPR Curve (3.5 eV),SPR Curve (4 eV),SPR Curve (4.5 eV),SPR Curve (5 eV),SPR Curve (5.5 eV),SPR Curve (6 eV),SPR Curve (6.5 eV),SPR Curve (7 eV),SPR Curve (7.5 eV),SPR Curve (8 eV),SPR Curve (8.5 eV),SPR Curve (9 eV),SPR Curve (9.5 eV),SPR Curve (10 eV)
0,0.917394933494535,0.917596103969907,0.918314371184957,0.918578197379784,0.918797603562525,0.918999625417385,0.919192467651889,0.919379616685443,0.919562839178716,0.919743136401543,0.919921122382185,0.920097196647329,0.920271631546573,0.920444619907158,0.920616302651618,0.920786785601499,0.920956150121958,0.921124460097902,0.921291766640959,0.921458111346526
0.0360072014402881,0.917394910909096,0.917596080838469,0.918314347798222,0.918578173339727,0.918797574177398,0.918999605892453,0.919192446490046,0.919379595126661,0.919562817460059,0.919743114609117,0.919921100556864,0.920097174811701,0.920271609714418,0.920444598087481,0.920616280850614,0.920786763823602,0.920956128370436,0.921124438375228,0.921291744949035,0.921458089686845
0.0720144028805761,0.917394843152717,0.917596011444084,0.918314277637943,0.918578101219471,0.918797486021898,0.918999547317643,0.919192383004473,0.919379530450262,0.919562752304037,0.919743049231782,0.919921035080842,0.92009710930476,0.92027154421789,0.920444532628388,0.920616215447545,0.920786698489851,0.920956063115812,0.921124373207143,0.921291679873204,0.921458024707744
0.108021604320864,0.9173947302252,0.917595895786547,0.918314160703898,0.918577981018773,0.918797339095669,0.918999449692899,0.919192277195031,0.919379422656089,0.919562643710482,0.919742940269368,0.919920925953946,0.920097000126328,0.920271435056816,0.920444423529703,0.920616106442229,0.920786589600066,0.920955954357904,0.921124264593468,0.921291571413285,0.921457916409043
0.144028805761152,0.917394572126217,0.917595733865517,0.91831399699572,0.918577812737222,0.918797133398117,0.918999313018131,0.919192129061492,0.91937927174388,0.919562491679118,0.91974278772159,0.919920773175886,0.920096847276114,0.920271282230898,0.920444270791128,0.920615953834369,0.920786437153947,0.920955802096413,0.9211241125339,0.921291419568977,0.921457764790438
0.18003600720144,0.91739436885531,0.917595525680512,0.918313786512894,0.918577596374244,0.918796868928412,0.918999137293212,0.919191938603535,0.919379077713269,0.919562296209559,0.91974259158805,0.919920576746257,0.920096650753707,0.920271085739722,0.920444074412245,0.920615757623546,0.920786241151076,0.920955606330917,0.92112391702802,0.921291224339856,0.921457569851506
0.216043208641728,0.91739412041189,0.91759527123092,0.918313529254757,0.918577331929106,0.918796545685485,0.918998922517983,0.919191705820748,0.919378840563785,0.919562057301307,0.919742351868238,0.919920336664538,0.92009641055858,0.920270845582759,0.920443834392523,0.920615517809223,0.920786001590912,0.920955367060876,0.921123678075285,0.921290985725381,0.921457331591704
0.252050410082016,0.917393826795237,0.917594970515985,0.918313225220499,0.918577019400903,0.918796163668031,0.918998668692245,0.919191430712628,0.919378560294852,0.919561774953754,0.919742068561525,0.919920052930092,0.920096126690089,0.920270561759356,0.920443550731304,0.920615234390743,0.920785718472797,0.920955084285629,0.921123395675032,0.921290703724889,0.92145705001037
0.288057611522304,0.917393488004499,0.917594623534817,0.918312874409163,0.918576658788572,0.918795722874507,0.918998375815762,0.919191113278577,0.919378236905789,0.919561449166183,0.919741741667175,0.919919725542168,0.920095799147471,0.920270234268747,0.920443223427817,0.920614907367331,0.920785391795951,0.920954758004395,0.92112306982648,0.921290378337593,0.921456725106717
0.324064812962593,0.917393104038693,0.917594230286389,0.918312476819644,0.918576250090885,0.91879522330313,0.918998043888266,0.919190753517911,0.919377870395811,0.919561079937764,0.919741371184332,0.919919354499895,0.920095427929849,0.920269863110044,0.92044285248117,0.920614536738089,0.920785021559475,0.920954388216271,0.921122700528723,0.921290009562591,0.921456356879839
0.360072014402881,0.917392674896707,0.917593790769539,0.918312032450691,0.91857579330645,0.918794664951884,0.918997672909451,0.91919035142985,0.919377460764028,0.919560667267558,0.919740957112031,0.91991893980229,0.920095013036225,0.920269448282245,0.920442437890353,0.920614122502002,0.92078460776235,0.920953974920238,0.921122287780739,0.921289597398858,0.921455945328711
0.396079215843169,0.917392200577296,0.917593304982964,0.918311541300905,0.918575288433711,0.918794047818513,0.918997262878975,0.919189907013523,0.919377008009445,0.919560211154515,0.91974049944919,0.919918481448253,0.920094554465487,0.920268989784224,0.920441979654235,0.920613664657936,0.920784150403438,0.920953518115152,0.921121831581384,0.921289141845246,0.921455490452183
