Incident Angle (deg),SPR Curve (1 meV),SPR Curve (1 eV),SPR Curve (1.5 eV),SPR Curve (2 eV),SPR Curve (2.5 eV),SPR Curve (3 eV),SPR Curve (3.5 eV),SPR Curve (4 eV),SPR Curve (4.5 eV),SPR Curve (5 eV),SPR Curve (5.5 eV),SPR Curve (6 eV),SPR Curve (6.5 eV),SPR Curve (7 eV),SPR Curve (7.5 eV),SPR Curve (8 eV),SPR Curve (8.5 eV),SPR Curve (9 eV),SPR Curve (9.5 eV),SPR Curve (10 eV)
0,0.917417298840823,0.91761859084331,0.918336462716329,0.918600143733416,0.918819429356093,0.919021340349896,0.91921407689396,0.919401123482826,0.919584245801262,0.919764444565549,0.919942333464075,0.920118311802022,0.920292651777665,0.92046554611081,0.920637135645205,0.920807526142986,0.920976798923402,0.921145017835107,0.92131223396053,0.921478488871133
0.0360072014402881,0.917417276253764,0.917618567710963,0.918336439328078,0.918600119690768,0.918819399960157,0.919021320829052,0.919214055733679,0.919401101924946,0.919584224083208,0.919764422773555,0.919942311639077,0.920118289966644,0.920292629945707,0.920465524291292,0.920637113844332,0.920807504365197,0.920976777171972,0.921144996112511,0.921312212268675,0.921478467211513
0.0720144028805761,0.91741720849252,0.917618498313855,0.918336369163249,0.918600047562742,0.918819311772229,0.919021262266502,0.919213992252792,0.919401037251256,0.919584158928992,0.919764357397515,0.919942246164027,0.920118224460452,0.920292564449773,0.920465458832677,0.920637048441653,0.92080743903177,0.920976711917621,0.92114493094466,0.921312147193049,0.921478402232595
0.108021604320864,0.917417095556895,0.917618382651777,0.918336252221623,0.918599927349092,0.918819164791954,0.919021164662193,0.919213886451161,0.919400929461598,0.919584050338447,0.919764248437259,0.919942137038749,0.920118115283272,0.920292455289687,0.920465349734787,0.920636939436988,0.920807330142527,0.92097660316017,0.921144822331376,0.921312038733472,0.921478293934197
0.144028805761152,0.917416937446562,0.91761822072439,0.91833608850283,0.918599759049409,0.918818959018737,0.919021028016033,0.919213738328556,0.919400778555709,0.919583898311296,0.919764095892503,0.919941984262954,0.920117962434808,0.920292302465151,0.920465196997325,0.920636786830039,0.920807177697165,0.920976450899317,0.921144670272357,0.921311886889641,0.921478142316016
0.18003600720144,0.917416734161062,0.917618012531212,0.918335878006356,0.918599542663119,0.918818694451747,0.919020852327894,0.919213547884655,0.919400584533222,0.919583702847153,0.919763899762848,0.919941787836236,0.92011776591465,0.920292105975754,0.920465000619874,0.920636590620386,0.920806981695266,0.920976255134641,0.92114447476718,0.921311691661134,0.92147794737763
0.216043208641728,0.917416485699804,0.917617758071628,0.918335620731537,0.918599278189485,0.918818371089915,0.919020637597617,0.919213315119048,0.919400347393667,0.919583463945521,0.919763660047781,0.919941547758075,0.920117525722272,0.920291865820962,0.9204647606019,0.920636350807493,0.920806742136289,0.920976015865602,0.921144235815303,0.921311453047408,0.921477709118495
0.252050410082016,0.917416192062068,0.917617457344884,0.918335316677562,0.918598965627606,0.918817988931933,0.919020383825001,0.919213040031229,0.919400067136466,0.91958318160579,0.919763376746676,0.919941264027832,0.920117241857027,0.920291582000125,0.920464476942745,0.920636067390702,0.920806459019576,0.920975733091537,0.921143953416065,0.921311171047799,0.921477427537947
0.288057611522304,0.917415853247003,0.917617110350089,0.918334965843476,0.918598604976416,0.918817547976258,0.91902009100981,0.919212722620602,0.91939974376094,0.919582855827241,0.919763049858795,0.919940936644755,0.920116914318155,0.920291254512474,0.920464149641639,0.920635740369236,0.920806132344347,0.920975406811666,0.92114362756868,0.921310845661523,0.921477102635198
0.324064812962593,0.917415469253624,0.917616717086216,0.918334568228171,0.918598196234687,0.918817048221108,0.919019759151774,0.919212362886479,0.9193993772663,0.919582486609046,0.919762679383281,0.919940565607974,0.920116543104774,0.920290883357123,0.920463778697689,0.920635369742199,0.920805762109701,0.920975037025085,0.921143258272244,0.921310476887673,0.921476734409344
0.360072014402881,0.917415040080819,0.9176162775521,0.918334123830396,0.918597739401027,0.918816489664464,0.919019388250585,0.919211960828081,0.919398967651656,0.919582073950263,0.919762265319168,0.919940150916504,0.920116128215888,0.920290468533065,0.920463364109882,0.920634955508573,0.920805348314619,0.920974623730773,0.921142845525736,0.921310064725225,0.921476322859358
0.396079215843169,0.91741456572734,0.917615791746438,0.918333632648751,0.918597234473879,0.918815872304066,0.919018978305899,0.919211516444534,0.919398514916012,0.919581617849842,0.919761807665374,0.919939692569244,0.920115669650383,0.920290010039178,0.920462905877089,0.920634497667224,0.920804890957961,0.920974166927587,0.921142389328007,0.921309609173031,0.92147586798409
0.432086417283457,0.917414046191814,0.917615259667792,0.918333094681689,0.918596681451521,0.918815196137421,0.919018529317337,0.919211029734877,0.91939801905827,0.919581118306622,0.919761306420705,0.919939190564978,0.920115167407027,0.920289507874219,0.920462403998059,0.920633996216896,0.920804390038468,0.920973666614264,0.921141889677795,0.921309110229823,0.921475369782272
0.468093618723745,0.917413481472731,0.917614681314587,0.918332509927515,0.91859608033207,0.918814461161796,0.919018041284482,0.919210500698056,0.919397480077221,0.919580575319329,0.919760761583849,0.919938644902372,0.920114621484473,0.920288962036828,0.920461858471425,0.920633451156214,0.92080384555476,0.920973122789419,0.92114134657371,0.921308567894214,0.921474828252513
0.504100820164033,0.917412871568453,0.917614056685109,0.918331878384388,0.918595431113477,0.91881366737422,0.919017514206883,0.919209929332923,0.919396897971556,0.919579988886584,0.919760173153384,0.919938055579977,0.920114031881252,0.920288372525527,0.920461269295698,0.920632862483684,0.920803257505338,0.920972535451551,0.921140760014248,0.921307982164694,0.921474243393305
0.540108021604321,0.91741221647721,0.917613385777507,0.918331200050318,0.918594733793529,0.918812814771484,0.919016948084052,0.91920931563824,0.919396272739861,0.919579359006889,0.919759541127774,0.919937422596229,0.920113398595783,0.920287739338719,0.920460636469273,0.920632230197693,0.920802625888581,0.920971904599034,0.921140129997781,0.921307353039633,0.921473615203013
0.576115223044609,0.917411516197101,0.917612668589796,0.918330474923168,0.918593988369851,0.918811903350144,0.919016342915463,0.919208659612677,0.919395604380613,0.919578685678642,0.919758865505365,0.919936745949446,0.920112721626363,0.920287062474689,0.920459959990422,0.920631554296505,0.920801950702751,0.920971230230125,0.921139456522561,0.921306680517281,0.921472943679886
0.612122424484897,0.917410770726095,0.917611905119849,0.918329703000653,0.918593194839901,0.918810933106513,0.919015698700557,0.919207961254811,0.919394892892191,0.91957796890013,0.919758146284395,0.919936025637833,0.920112000971176,0.920286341931603,0.920459239857303,0.920630834778268,0.920801231945987,0.920970512342959,0.921138739586718,0.921305964595767,0.921472228822049
0.648129625925185,0.917409980062029,0.917611095365406,0.918328884280343,0.918592353200976,0.91880990403667,0.919015015438739,0.91920722056313,0.919394138272863,0.919577208669524,0.919757383462984,0.919935261659477,0.920111236628285,0.920285577707509,0.92045847606795,0.920630071641009,0.920800469616308,0.92096975093555,0.921137979188266,0.921305205273097,0.92147147062751
0.684136827365473,0.917409144202605,0.917610239324068,0.918328018759657,0.918591463450206,0.918808816136456,0.919014293129372,0.919206437536028,0.919393340520794,0.91957640498489,0.919756577039139,0.919934454012349,0.920110428595637,0.920284769800337,0.92045766862028,0.920629264882636,0.920799663711617,0.920968946005793,0.921137175325093,0.921304402547158,0.92147066909415
0.720144028805761,0.917408263145401,0.9176093369933,0.918327106435868,0.91859052558456,0.918807669401471,0.919013531771792,0.919205612171808,0.919392499634045,0.919575557844181,0.919755727010753,0.919933602694304,0.920109576871063,0.920283918207899,0.920456817512092,0.920628414500936,0.920798814229692,0.920968097551462,0.921136327994969,0.921303556415719,0.921469824219736
0.756151230246049,0.917407336887858,0.917608388370426,0.918326147306103,0.918589539600839,0.91880646382708,0.919012731365292,0.919204744468681,0.919391615610572,0.91957466724524,0.919754833375605,0.919932707703082,0.920108681452273,0.920283022927886,0.920455922741064,0.920627520493576,0.920797921168194,0.920967205570212,0.921135437195542,0.921302666876422,0.921468936001907
0.792158431686337,0.917406365427288,0.917607393452639,0.91832514136734,0.918588505495684,0.918805199408408,0.91901189190913,0.919203834424765,0.919390688448225,0.919573733185796,0.919753896131361,0.919931769036306,0.920107742336863,0.920282083957876,0.920454984304756,0.920626582858107,0.920796984524662,0.920966270059574,0.921134502924342,0.921301733926793,0.921468004438187
0.828165633126625,0.917405348760872,0.917606352236989,0.918324088616407,0.918587423265569,0.918803876140342,0.919011013402532,0.919202882038091,0.91938971814475,0.919572755663473,0.919752915275571,0.919930786691483,0.920106759522312,0.920281101295321,0.920454002200608,0.920625601591955,0.920796004296516,0.920965291016962,0.921133525178775,0.921300757564234,0.921467029525975
0.864172834566913,0.917404286885659,0.917605264720392,0.918322989049989,0.918586292906805,0.918802494017532,0.919010095844685,0.919201887306592,0.919388704697788,0.919571734675779,0.919751890805675,0.919929760666005,0.920105733005977,0.920280074937561,0.920452976425941,0.920624576692431,0.920794980481054,0.920964268439668,0.921132503956128,0.92129973778603,0.921466011262552
